Data;Hora;PRECIPITAÇÃO TOTAL;PRESSAO ATMOSFERICA;PRESSÃO ATMOSFERICA MAX (mB);PRESSÃO ATMOSFERICA MIN (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR BULBO SECO (°C);TEMP PONTO DE ORVALHO (°C);TEMP MAX (°C);TEMP MÍN (°C);TEMP ORVALHO MAX (°C);TEMP ORVALHO MIN (°C);UMIDADE REL. MAX (%);UMIDADE REL. MIN (%);UMIDADE RELATIVA DO AR (%);VENTO DIREÇÃO (gr)°;VENTO RAJADA (m/s);VENTO VELOCIDADE (m/s);Unnamed: 19
2023-01-05;13:00:00;0.0;937.9;937.9;937.1;1674.3;19.1;14.9;19.5;19.0;15.8;14.6;80.0;76.0;77.0;222.0;14.0;7.0;
2023-01-05;14:00:00;0.0;938.2;938.4;937.9;1545.7;19.5;15.3;19.7;19.0;15.9;14.9;79.0;76.0;77.0;194.0;11.6;6.0;
2023-01-05;15:00:00;0.0;938.3;938.3;938.1;2341.9;20.5;15.6;21.0;19.4;16.6;15.1;78.0;72.0;74.0;243.0;11.6;4.5;
2023-01-05;16:00:00;0.0;938.3;938.4;938.2;1885.5;20.2;14.9;21.1;20.1;16.3;14.7;75.0;70.0;71.0;193.0;10.2;5.4;
2023-01-05;17:00:00;0.0;938.0;938.4;937.9;1713.5;20.4;14.7;20.8;19.7;15.7;14.6;76.0;70.0;70.0;193.0;10.7;5.8;
2023-01-05;18:00:00;0.0;937.4;938.1;937.4;2576.0;21.6;15.8;21.7;20.4;15.8;14.7;72.0;66.0;70.0;213.0;11.2;5.6;
2023-01-05;19:00:00;0.0;936.9;937.4;936.9;1726.5;21.1;15.8;21.7;20.8;16.1;15.0;72.0;67.0;72.0;193.0;11.0;5.0;
2023-01-05;20:00:00;0.0;936.7;936.9;936.7;1107.5;20.9;16.0;21.3;20.9;16.3;15.6;74.0;70.0;74.0;215.0;9.8;4.5;
2023-01-05;21:00:00;0.0;936.7;936.7;936.6;984.8;20.7;15.9;21.2;20.7;16.5;15.6;75.0;72.0;74.0;210.0;11.2;2.2;
2023-01-05;22:00:00;0.0;937.5;937.5;936.7;261.1;19.5;15.8;20.7;19.5;16.1;15.4;79.0;73.0;79.0;197.0;10.4;6.2;
2023-01-05;23:00:00;0.0;938.0;938.0;937.5;7.0;18.5;16.0;19.6;18.5;16.0;14.8;85.0;75.0;85.0;193.0;11.5;0.0;
2023-01-06;00:00:00;0.0;938.5;938.6;938.0;7.0;18.6;16.6;18.6;18.5;16.7;16.0;90.0;85.0;88.0;223.0;5.9;0.4;
2023-01-06;01:00:00;0.0;939.2;939.2;938.5;7.0;18.7;15.0;19.0;18.6;16.6;15.0;88.0;79.0;79.0;249.0;7.3;1.3;
2023-01-06;02:00:00;0.0;939.4;939.4;939.2;7.0;18.2;14.7;18.7;18.2;15.0;14.7;80.0;79.0;80.0;217.0;5.7;0.1;
2023-01-06;03:00:00;0.0;939.3;939.5;939.3;7.0;17.5;14.3;18.2;17.4;14.8;14.3;84.0;80.0;82.0;251.0;6.1;1.4;
2023-01-06;04:00:00;0.0;938.7;939.3;938.7;7.0;16.7;13.8;17.5;16.6;14.3;13.7;83.0;81.0;83.0;251.0;6.9;0.0;
2023-01-06;05:00:00;0.0;937.9;938.7;937.9;7.0;16.4;13.0;16.7;16.2;13.7;12.9;83.0;80.0;80.0;248.0;10.6;7.0;
2023-01-06;06:00:00;0.0;937.7;938.0;937.7;7.0;16.1;12.6;16.5;16.0;13.0;12.5;80.0;79.0;80.0;251.0;10.7;6.5;
2023-01-06;07:00:00;0.0;937.4;937.8;937.4;7.0;15.7;12.2;16.1;15.7;12.6;12.2;81.0;80.0;80.0;220.0;10.7;6.0;
2023-01-06;08:00:00;0.0;937.6;937.6;937.3;7.0;15.7;12.3;15.9;15.5;12.4;12.2;81.0;79.0;80.0;236.0;11.5;7.5;
2023-01-06;09:00:00;0.0;938.0;938.0;937.6;6.2;15.5;12.2;15.7;15.4;12.3;12.2;81.0;80.0;81.0;217.0;12.2;7.4;
2023-01-06;10:00:00;0.0;938.5;938.5;938.0;307.8;16.7;12.8;16.7;15.5;12.9;12.3;81.0;78.0;78.0;251.0;12.4;7.1;
2023-01-06;11:00:00;0.0;939.1;939.1;938.4;1229.1;18.3;13.8;18.3;16.8;13.9;12.8;78.0;74.0;75.0;251.0;13.5;7.7;
